protocol,run,imd_ms,patient_ms,server_ms,total_ms
4F-IoMT,134,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,135,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,136,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,137,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,138,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,139,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,140,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,141,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,142,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,143,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,144,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,145,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,146,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,147,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,148,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,149,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,150,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,151,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,152,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,153,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,154,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,155,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,156,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,157,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,158,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,159,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,160,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,161,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,162,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,163,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,164,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,165,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,166,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,167,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,168,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,169,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,170,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,171,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,172,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,173,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,174,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,175,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,176,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,177,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,178,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,179,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,180,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,181,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,182,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,183,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,184,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,185,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,186,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,187,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,188,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,189,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,190,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,191,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,192,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,193,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,194,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,195,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,196,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,197,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,198,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,199,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,200,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,201,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,202,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,203,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,204,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,205,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,206,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,207,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,208,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,209,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,210,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,211,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,212,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,213,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,214,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,215,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,216,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,217,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,218,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,219,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,220,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,221,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,222,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,223,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,224,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,225,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,226,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,227,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,228,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,229,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,230,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,231,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,232,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,233,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,234,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,235,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,236,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,237,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,238,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,239,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,240,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,241,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,242,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,243,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,244,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,245,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,246,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,247,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,248,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,249,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,250,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,251,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,252,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,253,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,254,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,255,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,256,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,257,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,258,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,259,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,260,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,261,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,262,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,263,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,264,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,265,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,266,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,267,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,268,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,269,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,270,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,271,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,272,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,273,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,274,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,275,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,276,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,277,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,278,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,279,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,280,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,281,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,282,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,283,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,284,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,285,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,286,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,287,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,288,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,289,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,290,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,291,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,292,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,293,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,294,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,295,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,296,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,297,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,298,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,299,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,300,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,301,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,302,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,303,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,304,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,305,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,306,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,307,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,308,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,309,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,310,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,311,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,312,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,313,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,314,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,315,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,316,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,317,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,318,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,319,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,320,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,321,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,322,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,323,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,324,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,325,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,326,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,327,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,328,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,329,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,330,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,331,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,332,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,333,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,334,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,335,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,336,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,337,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,338,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,339,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,340,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,341,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,342,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,343,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,344,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,345,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,346,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,347,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,348,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,349,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,350,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,351,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,352,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,353,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,354,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,355,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,356,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,357,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,358,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,359,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,360,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,361,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,362,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,363,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,364,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,365,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,366,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,367,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,368,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,369,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,370,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,371,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,372,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,373,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,374,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,375,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,376,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,377,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,378,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,379,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,380,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,381,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,382,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,383,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,384,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,385,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,386,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,387,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,388,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,389,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,390,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,391,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,392,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,393,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,394,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,395,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,396,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,397,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,398,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,399,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,400,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,401,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,402,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,403,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,404,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,405,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,406,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,407,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,408,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,409,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,410,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,411,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,412,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,413,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,414,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,415,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,416,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,417,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,418,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,419,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,420,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,421,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,422,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,423,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,424,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,425,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,426,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,427,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,428,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,429,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,430,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,431,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,432,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,433,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,434,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,435,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,436,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,437,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,438,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,439,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,440,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,441,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,442,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,443,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,444,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,445,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,446,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,447,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,448,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,449,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,450,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,451,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,452,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,453,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,454,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,455,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,456,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,457,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,458,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,459,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,460,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,461,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,462,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,463,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,464,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,465,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,466,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,467,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,468,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,469,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,470,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,471,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,472,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,473,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,474,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,475,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,476,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,477,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,478,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,479,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,480,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,481,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,482,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,483,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,484,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,485,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,486,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,487,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,488,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,489,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,490,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,491,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,492,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,493,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,494,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,495,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,496,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,497,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,498,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,499,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,500,3013.072456206,1.559939970,0.058997999,3022.732356156
